dt,open,high,low,close,volume
2024-02-26,399.608091,401.50995,397.139499,401.445756,56195751.28
2024-02-27,399.743916,401.076423,395.517078,398.092952,51204723.46
2024-02-28,402.016131,404.160848,401.739892,402.908979,74815118.88
2024-02-29,403.515056,408.825667,402.725454,407.44875,77755071.23
2024-03-01,403.323557,404.470133,399.384893,400.495488,53645955.65
2024-03-04,394.853696,399.129882,394.672779,396.124615,65155611.35
2024-03-05,398.228639,399.240288,394.266937,398.621477,79050234.34
2024-03-06,401.592706,402.458235,396.433092,398.97399,69306825.85
2024-03-07,401.356313,403.409913,398.809205,401.583998,62635893.46
2024-03-08,397.472721,398.102579,397.27267,397.732578,72996232.08
2024-03-11,397.679183,400.217724,393.666836,399.642504,50569415.82
2024-03-12,401.675914,405.670279,400.827305,404.319897,55895177.24
2024-03-13,405.781392,406.402793,404.419771,406.051637,54229994.92
2024-03-14,414.48449,419.852786,411.712197,413.883846,103103244.89
2024-03-15,418.844565,424.173357,415.459689,418.333319,72735729.82
2024-03-18,417.008539,420.455322,414.506665,417.812848,52514189.19
2024-03-19,420.765511,423.074119,415.769737,420.731419,57294582.75
2024-03-20,413.811942,419.525329,411.732458,416.875494,85793480.45
2024-03-21,419.546764,422.207665,418.474099,418.775936,51072034.16
2024-03-22,419.511119,420.514244,415.270166,419.240448,72445281.74
2024-03-25,420.939938,421.545269,416.254907,417.642797,54692403.3
2024-03-26,415.066042,420.039282,412.94675,415.053624,50388015.71
2024-03-27,419.356472,420.970145,415.508406,420.943715,64870032.05
2024-03-28,421.116166,422.986463,417.69218,421.201625,71336458.6
2024-03-29,418.687176,420.545957,418.020619,419.23688,59179797.99
2024-04-01,420.088513,421.571133,418.131976,419.359318,67207871.78
2024-04-02,417.474664,420.127703,415.222938,417.429762,57006849.52
2024-04-03,417.493519,421.747504,415.746075,419.608255,106462348.23
2024-04-04,420.957758,427.136699,419.659802,423.730214,74376381.93
2024-04-05,429.573419,431.087539,427.332334,429.12214,60555115.56
2024-04-08,443.266054,444.537255,435.961533,440.827196,68027171.65
2024-04-09,442.156838,445.044532,441.128156,442.016546,65054426.1
2024-04-10,441.448646,443.896724,438.929183,440.017187,59747780.38
2024-04-11,438.053998,439.175673,433.276897,436.286498,63506373.16
2024-04-12,440.841132,447.272163,440.254975,440.371182,91671143.09
2024-04-15,444.604889,446.68261,441.272407,446.058131,81785973.89
2024-04-16,444.643463,445.998668,442.943181,444.296364,54077819.18
2024-04-17,441.611799,443.705069,439.153582,439.489814,74917883.65
2024-04-18,434.692703,435.795903,431.723274,433.773294,90670531.58
2024-04-19,439.310288,441.175523,435.912582,437.999364,55131370.07
2024-04-22,440.985644,443.018596,439.73701,441.803061,61270045.58
2024-04-23,443.640001,444.624403,437.538262,443.999381,61442403.03
2024-04-24,439.741125,443.872541,437.148691,439.950061,56341409.05
2024-04-25,442.064256,444.336571,438.393074,442.155053,57320955.95
2024-04-26,446.371832,448.299517,440.948083,444.296154,71178833.76
2024-04-29,439.381134,446.548917,437.054713,443.545447,51139382.42
2024-04-30,445.760936,449.724747,443.817268,445.706491,53603340.96
2024-05-01,448.56141,449.530614,446.608143,448.704092,59906200.83
2024-05-02,447.311597,450.326657,441.956655,449.779087,69785939.91
2024-05-03,452.50496,455.987696,449.751831,451.292306,53009518.44
2024-05-06,454.540218,458.709732,448.872969,455.861304,75523445.77
2024-05-07,461.557187,468.865226,459.166475,462.217293,52151576.19
2024-05-08,459.78142,459.985212,454.231214,456.406238,102221524.57
2024-05-09,458.132889,458.849032,453.558409,456.289527,82920106.54
2024-05-10,459.28998,462.873066,454.897021,458.236976,109487991.26
2024-05-13,451.677564,453.565336,450.33334,450.990657,51266863.07
2024-05-14,448.688631,449.303706,447.003609,448.984386,68642390.51
2024-05-15,461.839546,463.64423,454.289572,458.175285,53646540.25
2024-05-16,454.868092,457.977,451.836737,453.413239,59201818.4
2024-05-17,459.361189,461.714582,456.827472,460.742587,55339284.3
2024-05-20,449.879501,452.97021,446.576709,452.4132,61043789.71
2024-05-21,452.202163,452.579395,448.043928,451.179181,72969399.49
2024-05-22,451.582481,453.535141,451.536994,451.683422,73773773.03
2024-05-23,451.25527,457.088006,447.06113,453.849361,51119859.83
2024-05-24,457.391028,463.017781,451.723132,456.608244,68700485.48
2024-05-27,460.810079,464.379748,457.724388,461.306495,72487003.23
2024-05-28,459.28652,461.271861,454.905239,458.313676,80902618.1
2024-05-29,458.734485,466.6555,452.303646,457.925349,61104201.94
2024-05-30,462.546084,465.534332,459.494648,463.674229,61433501.31
2024-05-31,466.113473,471.343698,462.372657,464.936542,92878838.76
2024-06-03,455.677112,458.024617,454.412113,456.586459,63700415.37
