dt,open,high,low,close,volume
2024-02-26,150.150562,150.985069,149.748696,150.949107,74980453.94
2024-02-27,148.511269,149.195678,147.637852,148.800653,63753843.7
2024-02-28,151.263596,151.539888,150.755003,151.009763,89322549.43
2024-02-29,152.377963,152.815082,151.740209,152.4404,80956656.65
2024-03-01,148.201495,148.670495,147.431493,148.588159,55307202.17
2024-03-04,146.268626,148.354534,144.822764,146.664157,59250427.68
2024-03-05,147.002445,147.844457,146.746014,147.422503,89473653.53
2024-03-06,146.687282,147.205652,146.375201,147.205155,71206544.1
2024-03-07,147.602878,147.638031,144.186101,146.267959,55407931.12
2024-03-08,145.33169,146.169441,144.692361,145.158944,64792624.1
2024-03-11,146.706249,148.425191,145.397395,146.187716,97195438.69
2024-03-12,147.502395,149.541817,146.107898,147.791521,57064873.84
2024-03-13,147.042447,147.393647,145.540163,147.151903,58423059.65
2024-03-14,149.096052,149.529207,147.806654,149.522823,52373283.39
2024-03-15,148.379733,150.123574,147.391551,149.970445,69744947.06
2024-03-18,146.927858,148.151873,145.731781,147.742219,61334260.51
2024-03-19,147.831936,149.503991,147.171142,148.910415,62619231.94
2024-03-20,146.090727,148.242278,145.536675,147.417355,71143785.4
2024-03-21,147.999202,149.14209,147.451988,148.710251,57572786.48
2024-03-22,150.361885,150.597197,147.48082,149.569195,90894565.26
2024-03-25,149.028961,150.94043,147.36473,149.055455,74507835.99
2024-03-26,148.697688,149.38399,147.684835,147.934015,80024717.28
2024-03-27,150.631438,151.735622,148.985742,150.384216,58038565.66
2024-03-28,150.284335,150.865537,149.423703,149.815378,65243918.62
2024-03-29,148.867126,150.194062,148.776969,149.405522,53408193.14
2024-04-01,148.847449,149.449204,147.525694,148.536146,50264733.46
2024-04-02,149.768695,150.541977,147.44564,149.333409,64714667.21
2024-04-03,150.551222,152.310631,150.030151,150.899285,77165267.9
2024-04-04,151.447456,152.243564,151.093984,151.109249,66818982.77
2024-04-05,150.865062,151.070047,148.878583,150.524163,55459115.1
2024-04-08,155.21937,156.258806,153.801721,155.561326,51996691.61
2024-04-09,155.769487,156.526114,154.809092,156.472215,61437183.65
2024-04-10,154.604494,156.381661,153.659877,155.340265,74590147.95
2024-04-11,152.769257,153.149301,152.622519,152.716414,57142573.53
2024-04-12,153.95495,154.489477,153.530013,153.753834,71831672.39
