dt,open,high,low,close,volume
2024-02-26,321.674547,327.94636,318.841148,323.67935,68570397.02
2024-02-27,316.449536,317.618513,316.335951,317.604428,69227163.25
2024-02-28,321.158237,322.626497,318.819659,321.653369,64998258.37
2024-02-29,326.438503,327.039103,325.670516,326.890266,58802214.07
2024-03-01,318.156204,319.664105,317.817072,318.320321,58256526.14
2024-03-04,314.581581,315.09166,313.005316,313.28757,55551208.99
2024-03-05,315.903381,317.218709,313.436198,314.332655,58151941.11
2024-03-06,314.008395,315.031229,310.217924,311.509513,59507251.67
2024-03-07,308.308476,310.698181,308.242803,310.325477,78088443.31
2024-03-08,306.176018,308.782726,306.064545,307.227823,65804942.92
2024-03-11,311.975346,312.886453,307.254251,311.106134,70578432.49
2024-03-12,313.026495,314.139741,310.771664,313.596025,72142900.15
2024-03-13,314.120237,315.194937,311.476775,313.042387,83082002.07
2024-03-14,318.055555,318.434925,317.542101,317.792279,93380958.41
2024-03-15,323.09601,325.260838,319.130412,321.067883,81296292.24
2024-03-18,318.844987,320.604066,315.37284,317.520651,51734427.47
2024-03-19,322.684565,324.884687,321.04267,321.320858,70254396.38
2024-03-20,316.046607,317.146764,314.952133,316.568149,60129343.09
2024-03-21,320.55552,321.45842,320.08788,320.680535,78807901.07
2024-03-22,319.796973,321.849624,317.943079,320.187927,54194848.67
2024-03-25,318.402677,322.914601,316.382738,320.33222,77269089.18
2024-03-26,318.509636,322.188301,315.347835,316.645519,52113497.68
2024-03-27,325.429566,326.6555,324.108569,324.462166,60313120.92
2024-03-28,321.347961,324.663678,321.265466,321.792069,54319222.03
2024-03-29,324.036859,328.668251,321.038192,322.354693,63154634.44
2024-04-01,320.338579,323.221895,316.244512,321.148345,51313947.77
2024-04-02,321.918535,325.972035,319.189451,324.302985,61910186.38
2024-04-03,329.112768,331.040196,326.331338,327.791937,71719567.67
2024-04-04,329.201265,332.802014,327.437471,330.893534,57836307.65
2024-04-05,331.72917,332.125574,331.153234,331.989152,54091432.99
2024-04-08,342.795973,344.4622,340.845888,342.513574,89187836.09
2024-04-09,343.949921,344.391307,343.155762,343.420414,65601528.21
2024-04-10,341.234994,344.981599,337.20602,340.080894,89933840.9
2024-04-11,340.282116,340.502492,337.898604,339.493335,62341497.08
2024-04-12,343.732623,348.0849,342.699301,342.978219,73946294.69
2024-04-15,346.612463,348.51719,346.506426,347.712279,73722327.63
2024-04-16,346.545201,349.646985,343.869524,346.137806,64063194.92
2024-04-17,340.138283,345.536937,339.922185,342.199074,106976502.55
2024-04-18,338.138775,338.720054,335.769712,336.039018,79070762.63
2024-04-19,336.657791,339.646208,333.315096,338.557185,52670267.61
2024-04-22,341.246274,344.872603,339.403735,341.719816,67168689.12
2024-04-23,341.078467,343.268485,338.835632,342.887368,77393656.05
2024-04-24,340.094195,345.363756,335.859324,341.090406,81468293.07
2024-04-25,342.040663,344.729368,339.266291,342.022291,50573962.18
2024-04-26,341.140565,343.940772,340.11783,341.863617,57972211.27
2024-04-29,344.158622,346.087391,341.054028,342.59059,71888085.68
2024-04-30,347.548941,349.227618,345.500297,347.23379,61375242.83
2024-05-01,347.904556,349.17817,343.946887,348.549945,53867909.69
2024-05-02,350.704403,352.0467,347.734485,350.891894,53182231.13
2024-05-03,353.286261,354.804802,351.319065,351.571016,52627882.11
2024-05-06,354.317421,356.718679,352.748879,353.033972,51449497.52
2024-05-07,352.945211,355.53389,351.576812,354.560263,67094090.05
2024-05-08,346.645422,348.368683,346.365089,347.591778,55594148.17
2024-05-09,347.777421,348.350397,345.714643,347.118188,53900999.6
2024-05-10,346.435382,347.262,345.783368,345.946398,58800235.32
2024-05-13,341.469823,343.120627,337.760786,342.910571,63315485.32
2024-05-14,343.805406,344.831499,342.581622,342.778268,70556631.77
2024-05-15,347.187931,351.218603,345.004768,348.429559,63547525.92
2024-05-16,345.140577,346.413114,340.53504,343.349902,70848866.4
2024-05-17,348.340605,350.486246,347.339329,347.604449,51992915.34
2024-05-20,340.645547,342.85387,339.090374,342.194902,68228631.26
2024-05-21,340.370023,342.322297,339.866405,341.091878,51931094.93
2024-05-22,340.886443,341.858512,337.574043,341.633199,68150733.94
2024-05-23,346.828535,348.683372,345.171405,346.606877,75543266.75
2024-05-24,349.377956,349.800136,347.155567,349.663249,65666629.38
2024-05-27,355.074656,359.165968,354.976022,356.709081,73059786.11
2024-05-28,352.559178,356.28122,351.843547,354.536441,71034441.8
2024-05-29,351.916437,355.366934,347.524864,351.145289,55411994.23
2024-05-30,355.50634,356.10952,354.734394,355.099769,58512194.87
2024-05-31,354.191662,355.008193,349.909528,354.042203,84834476.57
2024-06-03,347.570463,348.504995,346.026356,347.194476,53302393.0
2024-06-04,344.948014,346.16096,341.997868,345.804113,77091612.85
2024-06-05,342.504498,343.962105,341.82384,342.252611,70149334.67
2024-06-06,348.838937,349.911002,344.616544,345.332424,52875513.37
2024-06-07,347.153192,347.271495,343.003335,345.529801,80118882.48
2024-06-10,347.674679,349.365423,345.786889,348.076231,54859393.56
2024-06-11,347.000846,350.520753,345.895315,347.728811,50400029.75
2024-06-12,342.353362,346.741341,341.679745,346.315824,80522416.18
2024-06-13,349.268873,350.590787,347.450864,347.782182,80769326.9
2024-06-14,347.298323,350.250196,343.845791,346.209004,61707246.09
2024-06-17,349.616724,353.322465,346.793405,350.378907,67747259.44
2024-06-18,345.010643,348.204947,343.78338,346.997841,93901595.57
2024-06-19,344.501334,346.729191,342.963978,346.10069,67463528.56
2024-06-20,345.197467,348.158647,342.71563,344.584935,61148368.28
2024-06-21,341.013484,341.55845,339.315849,341.135393,68107360.83
2024-06-24,342.294004,344.542022,339.446049,341.349705,57781729.82
2024-06-25,340.542462,341.266418,338.754758,340.424753,62142849.33
2024-06-26,341.709822,348.772111,339.279012,340.393508,59107989.62
