dt,open,high,low,close,volume
2024-10-21,1672.974708,1678.86275,1670.891098,1671.273211,862924248.82
2024-10-22,1729.579155,1736.086452,1713.315285,1733.997331,1040704872.86
2024-10-23,1724.570005,1747.526444,1716.73875,1735.088822,953436413.83
2024-10-24,1773.209562,1795.812024,1764.708238,1775.710589,860276701.4
2024-10-25,1827.620752,1835.048112,1814.837584,1818.28988,925730486.96
2024-10-26,1836.06841,1841.021245,1817.837245,1827.238743,1025614339.85
2024-10-27,1845.708571,1853.907252,1826.867652,1838.745227,854567651.94
2024-10-28,1846.830388,1852.00065,1826.011656,1844.843618,854044140.89
2024-10-29,1804.295866,1804.839313,1794.761862,1800.006111,1274384819.92
2024-10-30,1762.607407,1762.917546,1761.243604,1761.912195,1102084866.85
2024-10-31,1716.16659,1734.352917,1707.66356,1723.786075,1399562159.43
2024-11-01,1633.527072,1647.717504,1615.139061,1639.465228,977772384.66
2024-11-02,1643.217728,1647.527663,1638.951499,1647.218366,1001392030.36
2024-11-03,1654.697353,1669.088444,1643.758573,1645.473755,1144752306.33
2024-11-04,1693.070464,1702.366802,1678.59117,1685.81008,1083276165.47
2024-11-05,1746.902916,1761.070739,1736.798411,1754.481416,846325882.8
2024-11-06,1830.000923,1843.689598,1826.991186,1829.610183,1204340498.44
2024-11-07,1910.541901,1943.025433,1905.154213,1913.623655,1419182758.08
2024-11-08,1867.779878,1890.584221,1864.081864,1868.939372,1315419604.61
2024-11-09,1783.076765,1801.258276,1770.361363,1786.908203,827737085.55
2024-11-10,1850.818186,1856.316362,1839.827792,1840.469655,1404568567.95
2024-11-11,1922.634773,1927.711149,1910.573537,1922.780185,886610634.83
2024-11-12,2021.548526,2035.178415,2019.314155,2019.80215,1005154784.07
2024-11-13,2053.18119,2057.230435,2050.49891,2051.34107,1062167940.91
2024-11-14,1918.804232,1951.528102,1915.054863,1926.725155,805563643.62
2024-11-15,1950.312744,1954.142626,1939.060039,1949.466257,1232194489.28
2024-11-16,1992.736624,1995.357021,1973.316924,1984.304783,937508453.57
2024-11-17,2076.735125,2102.268899,2043.987095,2064.573211,1313454193.97
2024-11-18,2150.217545,2160.723341,2134.97819,2160.135288,876005136.97
2024-11-19,2209.899274,2237.757459,2203.767411,2223.405137,880818393.75
2024-11-20,2183.674658,2192.179003,2182.051589,2183.132067,1382163162.04
2024-11-21,2123.34275,2126.47782,2110.214514,2113.963621,1137721688.35
2024-11-22,2153.379526,2178.717415,2145.906071,2150.286584,1035882382.55
2024-11-23,2103.4485,2106.681652,2088.494839,2097.740163,1297722684.93
2024-11-24,2186.026485,2203.66168,2181.760293,2197.985717,1026382655.86
2024-11-25,2078.778539,2086.209252,2072.86389,2083.545587,911275252.09
2024-11-26,2102.908309,2142.207931,2071.220542,2121.544913,950678313.56
2024-11-27,2142.250904,2146.105361,2129.137732,2143.472581,1452627161.56
2024-11-28,2111.583976,2139.652056,2109.45699,2130.023327,980769955.57
2024-11-29,2080.33565,2087.849695,2052.345088,2069.304916,928318521.28
2024-11-30,1951.681272,1955.115463,1925.191101,1939.618232,852920418.05
2024-12-01,1908.911922,1925.596837,1892.035716,1907.838622,972593966.69
2024-12-02,1866.256915,1884.877326,1863.761507,1877.617048,812258602.28
2024-12-03,1947.876558,1952.779207,1944.763082,1944.953584,908194721.51
2024-12-04,1912.11077,1921.78694,1891.032197,1897.996263,802994131.25
2024-12-05,1929.342079,1932.515216,1923.089599,1925.677626,1075521266.22
2024-12-06,1858.041885,1876.819718,1848.183165,1849.276433,901984675.16
2024-12-07,1874.227451,1883.885764,1869.039416,1877.871764,963596950.54
2024-12-08,1744.356094,1750.552178,1733.377795,1750.456154,1348337532.23
2024-12-09,1869.753876,1885.901068,1853.561728,1870.284005,1064802026.55
2024-12-10,1848.045632,1862.719881,1843.307005,1862.398807,1357106702.84
2024-12-11,1721.301488,1721.771062,1686.982444,1705.852682,1015012597.19
2024-12-12,1669.016961,1673.19539,1657.780011,1668.085169,1309572439.31
2024-12-13,1628.688263,1634.521551,1619.972172,1623.060962,844889853.03
2024-12-14,1587.2898,1596.380877,1584.088354,1590.22541,872190835.74
2024-12-15,1562.70365,1573.33269,1559.767095,1572.409102,1267012528.76
2024-12-16,1549.052937,1557.607485,1529.880954,1540.268387,1161614218.45
2024-12-17,1494.742317,1503.557547,1482.598646,1501.493634,825241267.35
2024-12-18,1450.020831,1466.895258,1447.398909,1448.000357,929657397.13
2024-12-19,1488.92815,1498.24259,1484.060632,1486.293933,832032801.27
2024-12-20,1544.394554,1547.248947,1539.745647,1543.93785,854889487.12
2024-12-21,1527.134125,1546.204351,1521.390076,1531.941875,914741905.03
2024-12-22,1530.508715,1539.004918,1519.543595,1531.425318,1145311241.89
2024-12-23,1472.753247,1500.462128,1456.884317,1478.371358,1291438550.79
2024-12-24,1486.802332,1490.910389,1471.868722,1482.005509,810498306.39
2024-12-25,1496.518266,1514.510659,1482.364012,1493.104748,1061070641.15
2024-12-26,1483.019051,1500.938463,1475.998275,1483.146023,1291050910.11
2024-12-27,1498.67738,1517.893322,1494.889484,1502.092245,1144842702.96
2024-12-28,1529.888071,1543.354992,1514.021058,1517.100023,1372985229.8
2024-12-29,1460.231158,1470.376694,1455.459711,1467.876233,1230123316.77
2024-12-30,1514.998907,1529.612374,1511.731996,1524.417447,1276607613.26
2024-12-31,1514.313603,1519.578861,1500.459344,1514.810497,1019325073.91
2025-01-01,1595.602525,1606.910554,1595.522997,1597.25119,1475996812.84
2025-01-02,1626.003436,1630.900929,1595.384187,1618.895948,1132518665.94
2025-01-03,1727.408568,1737.159387,1716.725351,1722.955648,898204230.62
2025-01-04,1788.531809,1790.43208,1773.841598,1788.320604,1016207039.54
2025-01-05,1805.162066,1819.625341,1779.00287,1801.556519,900889561.07
